Tutorial Group,Assigned Team,Student ID,Name,School,Gender,CGPA
G-47,Team 8,91,Exiang,SSS,Male,4.17
G-47,Team 8,4523,Madiha Khan,MAE,Female,4.14
G-47,Team 8,3724,Nguyen Van Khoa,CCDS,Male,4.01
G-47,Team 8,3286,Si Min Tan,ADM,Female,4.0
G-47,Team 9,914,Priti Yeo,WKW SCI,Female,3.93
G-47,Team 9,3082,Nazim Bin Ali,SPMS,Male,4.15
G-47,Team 9,2592,Lily Rivera,SSS,Female,4.13
G-47,Team 9,5872,James Lewis,CoE,Male,3.95
G-47,Team 9,713,Gina Permata,SoH,Female,4.15
G-47,Team 10,2118,Oscar Harris,SPMS,Male,3.95
G-47,Team 10,5184,Kishore Iyer,MAE,Male,4.15
G-47,Team 10,4985,Sienna Morales,EEE,Female,4.0
G-47,Team 10,5267,Finn Liu,CoE,Male,4.15
G-48,Team 1,4273,Callum Williams,NIE,Male,3.87
G-48,Team 1,5351,Aira Binti,CCEB,Female,4.79
G-48,Team 1,5674,Gavin Thompson,EEE,Male,3.9
G-48,Team 1,1372,Naila Zainal,SBS,Female,3.9
G-48,Team 1,4644,Naresh Yadav,CoB (NBS),Male,4.12
G-48,Team 2,1378,Timothy Tan,SBS,Male,3.95
G-48,Team 2,3019,Qomariyah Ningsih,MSE,Female,4.3
G-48,Team 2,3549,Alya Dwi,EEE,Female,4.1
G-48,Team 2,2757,Liam Young,MAE,Male,4.11
G-48,Team 2,3920,Wren Flores,CCDS,Female,4.12
G-48,Team 3,4102,Veda Chen,CoB (NBS),Female,3.96
G-48,Team 3,1157,Li Xuan Tan,MAE,Male,4.3
G-48,Team 3,4539,Maya Lee,CCEB,Female,4.09
G-48,Team 3,2323,Oscar Cheung,CEE,Male,4.11
G-48,Team 3,2116,James Wong,CCDS,Male,4.1
G-48,Team 4,5613,Aldina Putri,SoH,Female,4.0
G-48,Team 4,5287,Nadia Tan,CoB (NBS),Female,4.25
G-48,Team 4,3422,Dante Lee,ADM,Male,4.08
G-48,Team 4,1776,Quinn Adams,ASE,Male,4.14
G-48,Team 4,777,Freya Brown,CCEB,Female,4.11
G-48,Team 5,501,Jasmine Chan,SSS,Female,4.0
G-48,Team 5,532,Siddharth Gupta,MAE,Male,4.22
G-48,Team 5,2287,Soo-Hyun Kim,CCEB,Female,4.13
G-48,Team 5,1432,Nitin Mehta,CoB (NBS),Male,4.14
G-48,Team 5,3103,Isaac Clark,EEE,Male,4.07
G-48,Team 6,5937,Mei Zhen Goh,LKCMedicine,Female,4.0
G-48,Team 6,2645,Logan Scott,CoB (NBS),Male,4.22
G-48,Team 6,5738,Amber Lee,MAE,Female,4.14
G-48,Team 6,3117,Zeus Yang,ADM,Male,4.15
G-48,Team 6,98,Aisha Chen,CCEB,Female,4.08
G-48,Team 7,324,Khadija Ali,CoB (NBS),Female,4.01
G-48,Team 7,1195,Asher Liu,MSE,Male,4.22
G-48,Team 7,5977,Emma Zhang,CCEB,Female,4.1
G-48,Team 7,4990,Harrison Moore,MAE,Male,4.15
G-48,Team 7,5930,Hannah King,SSS,Female,4.14
G-48,Team 8,4470,Greg Tsang,EEE,Male,4.02
G-48,Team 8,5373,Huifen,EEE,Male,4.2
G-48,Team 8,3126,Emma Rodriguez,CCEB,Female,4.15
G-48,Team 8,42,Harper Garcia,CoB (NBS),Female,4.05
G-48,Team 8,1850,Wyatt Tan,MAE,Male,4.18
G-48,Team 9,1193,Neha Kumar,MAE,Female,4.02
G-48,Team 9,1064,Guntur Wibowo,CCDS,Male,4.2
G-48,Team 9,3419,Caleb White,CoB (NBS),Male,4.16
G-48,Team 9,2371,Ava Lim,NIE,Female,4.2
G-48,Team 9,3602,Victor Wong,LKCMedicine,Male,4.04
G-48,Team 10,5542,Zayden Scott,CCDS,Male,4.03
G-48,Team 10,1842,Destiny Li,CoB (NBS),Female,4.19
G-48,Team 10,774,Kade Young,CEE,Male,4.05
G-48,Team 10,5035,Yara Ali,CoB (NBS),Female,4.04
G-48,Team 10,1598,Yin Wei,CCDS,Male,4.18
G-49,Team 1,5428,Serena Lee,ASE,Female,3.85
G-49,Team 1,1815,David Simmons,ADM,Male,4.3
G-49,Team 1,1697,Fanny Tan,CCDS,Female,4.1
G-49,Team 1,4708,Zayn Malik,CEE,Male,4.08
G-49,Team 1,3515,Liam Davis,CoB (NBS),Female,4.09
G-49,Team 2,4666,Pranav Nair,EEE,Male,3.89
G-49,Team 2,260,Manish Singh,EEE,Male,4.26
G-49,Team 2,5149,Rabia Iqbal,MAE,Female,4.1
G-49,Team 2,4382,Elaine Lim,CCDS,Female,4.08
G-49,Team 2,5129,Mason Jackson,CEE,Male,4.09
G-49,Team 3,5344,Wei Jie,NIE,Male,3.9
G-49,Team 3,4622,Kanika Verma,SBS,Female,4.26
G-49,Team 3,4068,Arif Waseem,CCDS,Male,4.08
G-49,Team 3,5881,Vani Patil,MAE,Female,4.12
G-49,Team 3,3299,Levi Edwards,SoH,Male,4.05
G-49,Team 4,1006,Nadia Khan,EEE,Female,3.91
G-49,Team 4,1065,Mia Johnson,SSS,Female,4.25
G-49,Team 4,1119,Kong Jian,CoB (NBS),Male,4.1
G-49,Team 4,4947,Marwan Bin Ali,WKW SCI,Male,4.1
G-49,Team 4,3142,Aida Binti Omar,MAE,Female,4.05
G-49,Team 5,1615,Nina Ong,CoB (NBS),Female,3.93
G-49,Team 5,3044,Owen Villanueva,CCDS,Male,4.22
G-49,Team 5,2546,Ilya Petrovich,CoE,Male,4.11
G-49,Team 5,5546,Molly Tan,SSS,Female,4.05
G-49,Team 5,1340,Tina Wei,SBS,Female,4.11
G-49,Team 6,2366,Noble Huang,EEE,Male,3.93
G-49,Team 6,4326,Robert Davis,CoB (NBS),Male,4.21
G-49,Team 6,1325,Leah Li,MSE,Female,4.15
G-49,Team 6,4536,Olivia Tam,CEE,Female,4.04
G-49,Team 6,2055,Ethan Ramirez,CCDS,Male,4.11
G-49,Team 7,3744,Chester Lim,EEE,Male,4.0
G-49,Team 7,5585,Leonardo Wu,SBS,Male,4.2
G-49,Team 7,5130,Nina Wu,CCEB,Female,4.05
G-49,Team 7,25,Panshi,CoB (NBS),Female,4.05
G-49,Team 7,1733,Lucas Huang,CCDS,Male,4.12
G-49,Team 8,559,Natsuki Sakamoto,CoB (NBS),Female,4.01
G-49,Team 8,1190,Bella Wright,EEE,Female,4.2
G-49,Team 8,545,Arvind Sharma,CEE,Male,4.03
G-49,Team 8,5361,Rocco Wu,CoE,Male,4.14
G-49,Team 8,1373,Neha Desai,SSS,Female,4.03
G-49,Team 9,3767,Rachel Tan,LKCMedicine,Female,4.01
G-49,Team 9,1253,Sami Ali,CCDS,Female,4.17
G-49,Team 9,883,Vladimir Sergeyev,CoB (NBS),Male,4.12
G-49,Team 9,4767,Bella Lin,EEE,Female,4.03
G-49,Team 10,335,Lydia Lim,CCEB,Female,4.15
G-49,Team 10,3425,Nina Kaur,CoB (NBS),Female,4.04
G-49,Team 10,2587,Shalini Patel,CoB (NBS),Female,4.14
G-49,Team 10,4850,Rizqi Bin Mohd,MAE,Female,4.05
G-5,Team 1,2025,Xue Rui,CoB (NBS),Female,3.8
G-5,Team 1,5458,Tian Gao,CCDS,Male,4.48
G-5,Team 1,2316,Exiang,EEE,Male,3.95
G-5,Team 1,1246,Yue Zhang,SSS,Female,4.07
G-5,Team 1,4333,Anthony Parker,MSE,Male,4.1
G-5,Team 2,5755,Katherine Lim,CCDS,Female,3.88
G-5,Team 2,1018,Aria Morales,CCEB,Female,4.26
G-5,Team 2,5026,Jamal Bin Rahman,EEE,Male,4.1
G-5,Team 2,4931,Lucas White,SPMS,Male,4.06
G-5,Team 2,2825,Tatiana Morozova,SoH,Female,4.11
G-5,Team 3,999,Marcus Turner,CoE,Male,3.88
G-5,Team 3,564,Qi Wang,CoB (NBS),Female,4.25
G-5,Team 3,554,Sophie Zhou,EEE,Female,4.11
G-5,Team 3,1976,Christopher Harris,NIE,Male,4.05
G-5,Team 3,5912,Dorian Wu,MAE,Male,4.14
G-5,Team 4,938,Ryan Hall,CoB (NBS),Male,3.88
G-5,Team 4,4472,Ying Chen,CoB (NBS),Female,4.22
G-5,Team 4,1048,Imogen Butler,SPMS,Female,4.14
G-5,Team 4,1387,Elijah Clark,WKW SCI,Male,4.04
G-5,Team 4,2028,Harlow Diaz,EEE,Female,4.12
G-5,Team 5,3226,Aarav Patel,ASE,Male,3.9
G-5,Team 5,2801,Dorian Wu,SPMS,Male,4.22
G-5,Team 5,1952,Riya Ali,EEE,Female,4.15
G-5,Team 5,2961,Danying,SBS,Female,4.05
G-5,Team 5,2383,Rebecca Lee,CCDS,Female,4.05
G-5,Team 6,614,Naomi Tanaka,EEE,Female,3.9
G-5,Team 6,5658,Nisha Tan,CoB (NBS),Female,4.21
G-5,Team 6,1674,Liam Reyes,CCDS,Male,4.14
G-5,Team 6,2171,Gavin Carter,WKW SCI,Male,3.94
G-5,Team 6,385,Rhea Joshi,SPMS,Female,4.2
G-5,Team 7,3227,Savannah Hayes,EEE,Female,3.9
G-5,Team 7,192,Layla Chen,SSS,Female,4.21
G-5,Team 7,4766,Dylan Kim,CoB (NBS),Male,4.16
G-5,Team 7,2309,Dmitri Andreev,EEE,Male,4.03
G-5,Team 7,1922,Ananya Choudhury,CCEB,Female,4.03
G-5,Team 8,4015,Priya Rao,LKCMedicine,Female,3.95
G-5,Team 8,776,Suhana Roy,CoB (NBS),Female,4.2
G-5,Team 8,3798,Hassan Bin Yusof,CoB (NBS),Male,4.0
G-5,Team 8,5445,Samuel Huang,CoB (NBS),Male,4.19
G-5,Team 8,1784,Nadia Chai,CCEB,Female,4.03
G-5,Team 9,5290,Tanya Qureshi,MSE,Female,3.95
G-5,Team 9,4569,Rina Sato,MSE,Female,4.19
G-5,Team 9,5044,Shu Zhang,CoB (NBS),Female,4.01
G-5,Team 9,5788,Samantha Taylor,CoE,Female,4.16
G-5,Team 10,975,Anushka Desai,ADM,Female,3.96
G-5,Team 10,1336,Wendy Wong,CCDS,Female,4.18
G-5,Team 10,5732,Michelle Kwan,SSS,Female,4.18
G-5,Team 10,3341,Olive Li,CCDS,Female,4.01
G-50,Team 1,5688,Fatimah Binti Ahmad,SoH,Female,3.75
G-50,Team 1,1783,Ciara Lim,CCDS,Female,4.79
G-50,Team 1,2827,Santhosh Menon,CEE,Male,4.0
G-50,Team 1,5108,Gavin Adams,EEE,Male,4.01
G-50,Team 1,871,Layla Baker,SSS,Female,4.0
G-50,Team 2,1306,Amy Yeo,SSS,Female,3.85
G-50,Team 2,2933,Syed Faris Bin Ali,ADM,Male,4.3
G-50,Team 2,5718,Jonathan Ramirez,CoB (NBS),Male,4.18
G-50,Team 2,562,Hua Ling,CCDS,Female,4.09
G-50,Team 2,4298,Cheng Yi,SoH,Male,4.12
G-50,Team 3,3526,Levi Tan,CCDS,Male,3.92
G-50,Team 3,4833,Ayu Dwi,EEE,Female,4.3
G-50,Team 3,3310,Derek Lee,SoH,Male,4.12
G-50,Team 3,5526,Anjali Verma,CEE,Female,4.14
G-50,Team 3,3979,Deepti Sharma,LKCMedicine,Female,4.05
G-50,Team 4,3790,Sophia Liu,CCDS,Female,4.0
G-50,Team 4,1966,Jay Lim,CCEB,Male,4.21
G-50,Team 4,398,Asad Malik,EEE,Male,4.11
G-50,Team 4,53,Bria Ong,MAE,Female,4.14
G-50,Team 4,1513,Haibin Zhao,CEE,Male,4.06
G-50,Team 5,1331,Siti Khadijah,MSE,Female,4.01
G-50,Team 5,2869,Natasha Singh,CCEB,Female,4.2
G-50,Team 5,1998,Owen Wang,CCDS,Male,4.12
G-50,Team 5,1990,Peter Lee,EEE,Male,4.11
G-50,Team 5,1522,Lana Garcia,CoB (NBS),Female,4.14
G-50,Team 6,2576,Tanisha Reddy,NIE,Female,4.01
G-50,Team 6,3815,Hafiz Bin Abdul,EEE,Male,4.2
G-50,Team 6,1323,May Li,CCDS,Female,4.15
G-50,Team 6,2657,Widi Hardiyanto,SoH,Male,4.05
G-50,Team 6,1150,Qori Cahyani,CCEB,Female,4.15
G-50,Team 7,4918,Emma Brown,NIE,Female,4.02
G-50,Team 7,1113,Sophia Zhang,SoH,Female,4.19
G-50,Team 7,2882,Zhen Zhou,CoB (NBS),Male,4.15
G-50,Team 7,1503,Benjamin White,EEE,Male,4.06
G-50,Team 7,5382,Arun Nair,LKCMedicine,Male,4.16
G-50,Team 8,1679,Freya Murphy,EEE,Female,4.02
G-50,Team 8,186,Rhea Nair,SoH,Female,4.19
G-50,Team 8,2207,Liam Johnson,NIE,Male,4.14
G-50,Team 8,1826,Wiley Huang,CEE,Male,4.05
G-50,Team 8,1864,Nolan Reyes,SSS,Male,4.16
G-50,Team 9,3210,Hannah Jenkins,SSS,Female,4.02
G-50,Team 9,1092,Kiran Reddy,WKW SCI,Male,4.19
G-50,Team 9,928,Arjun Bansal,EEE,Male,4.17
G-50,Team 9,2957,Bingwen,CCDS,Female,4.05
G-50,Team 9,2683,Karan Nair,CEE,Male,4.17
G-50,Team 10,5899,Kirti Sharma,CoB (NBS),Female,4.02
G-50,Team 10,4312,Daryl Lee,CCDS,Male,4.17
G-50,Team 10,5682,Leo Chan,EEE,Male,4.04
G-50,Team 10,2959,Gavin Wright,CCDS,Male,4.04
G-51,Team 1,3878,Amelia Martin,CCEB,Female,3.86
G-51,Team 1,2198,Yongqiang,SoH,Female,4.73
G-51,Team 1,4715,Jett Li,SSS,Male,3.87
G-51,Team 1,2457,Arvind Menon,CoB (NBS),Male,3.95
G-51,Team 1,4768,Omer Hussain,EEE,Male,4.11
G-51,Team 2,228,Kenzie Tsai,SSS,Female,3.89
G-51,Team 2,5433,Victor Liu,EEE,Male,4.52
G-51,Team 2,4107,Annie Goh,ADM,Female,4.0
G-51,Team 2,1390,Duncan Lee,CoB (NBS),Male,4.0
G-51,Team 2,2895,Kara Liu,CCEB,Female,4.11
G-51,Team 3,4670,Asim Hussain,EEE,Male,3.96
G-51,Team 3,2773,Eli Barnes,EEE,Male,4.52
G-51,Team 3,2993,Ming Yi Tan,SoH,Female,4.0
G-51,Team 3,912,Nida Bukhari,CoB (NBS),Female,4.01
G-51,Team 3,2245,Olivia Harris,ASE,Female,4.02
G-51,Team 4,5836,Prakash Menon,EEE,Male,3.96
G-51,Team 4,2318,Nusrat Bukhari,MSE,Female,4.22
G-51,Team 4,4899,Esther Tan,CoB (NBS),Female,4.12
G-51,Team 4,5785,Syed Muneer Bin Shah,CEE,Male,4.15
G-51,Team 4,2968,Jasmine Tan,SSS,Female,4.06
G-51,Team 5,3034,Ivan Novikov,CoB (NBS),Male,4.0
G-51,Team 5,230,Tania Tan,SBS,Female,4.2
G-51,Team 5,804,Min Xu,EEE,Female,4.12
G-51,Team 5,3017,Jaxon Thomas,CEE,Male,4.04
G-51,Team 5,3770,Daphne Kwan,SoH,Female,4.15
G-51,Team 6,1142,Saad Khan,MAE,Male,4.0
G-51,Team 6,534,Leo Sanders,CoE,Male,4.2
G-51,Team 6,2199,Neha Mehta,CoB (NBS),Female,4.1
G-51,Team 6,1798,Kim Lee,CEE,Female,4.14
G-51,Team 6,8,Emily Turner,CCEB,Female,4.08
G-51,Team 7,479,Dustin Yang,CoE,Male,4.01
G-51,Team 7,855,Zoe Tan,WKW SCI,Female,4.19
G-51,Team 7,2197,Serena Liu,CoB (NBS),Female,4.09
G-51,Team 7,5589,Gabriel Navarro,EEE,Male,4.14
G-51,Team 7,4632,Rina Binti Khairul,CCDS,Female,4.05
G-51,Team 8,5318,Sanya Rao,CCEB,Female,4.01
G-51,Team 8,4663,Vera Chen,CCEB,Female,4.19
G-51,Team 8,2190,Gavin Harris,EEE,Male,4.15
G-51,Team 8,2178,Samuel Ng,CCDS,Male,4.04
G-51,Team 8,3308,Zach Chan,SoH,Male,4.15
G-51,Team 9,5237,Wendy Chan,MSE,Female,4.01
G-51,Team 9,1068,Gina Alvarado,CCEB,Female,4.19
G-51,Team 9,3952,Siti Hawa,EEE,Male,4.04
G-51,Team 9,61,Heath Cruz,EEE,Male,4.18
G-51,Team 9,2820,Lila Allen,CCDS,Female,4.04
G-51,Team 10,3420,Krisha Malhotra,SSS,Female,4.03
G-51,Team 10,860,Bella Evans,CCEB,Female,4.19
G-51,Team 10,5357,Sneha Menon,EEE,Female,4.15
G-51,Team 10,2458,Emilia Tan,MAE,Female,4.18
G-52,Team 1,1424,Tania Das,CCDS,Female,3.88
G-52,Team 1,751,Pei Li,WKW SCI,Male,4.52
G-52,Team 1,1473,Veer Singh,ASE,Male,3.88
G-52,Team 1,2862,Mingyu,SBS,Female,4.0
G-52,Team 1,2803,Alexis Parker,SPMS,Female,4.06
G-52,Team 2,3797,Aditi Rao,EEE,Female,3.89
G-52,Team 2,2819,Yuan Zhang,EEE,Male,4.25
G-52,Team 2,3555,Daisy Brown,CCEB,Female,4.06
G-52,Team 2,2466,Vinny Rivera,MAE,Male,4.08
G-52,Team 2,349,Guixiang,CCDS,Female,4.05
G-52,Team 3,2254,Amara Zhang,CEE,Female,3.89
G-52,Team 3,3905,Kiera Tan,EEE,Female,4.25
G-52,Team 3,247,Carlos Martinez,ASE,Male,4.09
G-52,Team 3,4487,Cheng Chen,CoE,Male,4.03
G-52,Team 3,4902,Dongmei,ADM,Female,4.1
G-52,Team 4,2665,Siti Rahman,MAE,Female,3.89
G-52,Team 4,1452,Ella Walker,EEE,Female,4.22
G-52,Team 4,2806,Yuan Wei,SPMS,Male,4.12
G-52,Team 4,5906,Freddy Martinez,CCDS,Male,4.02
G-52,Team 4,3902,Hazel Lim,ADM,Female,4.1
G-52,Team 5,3036,Isaiah Brown,CCDS,Male,3.9
G-52,Team 5,5385,Phoebe Lim,NIE,Female,4.2
G-52,Team 5,2639,Olivia Wu,CCEB,Female,4.11
G-52,Team 5,231,Dylan Chan,EEE,Male,4.0
G-52,Team 5,2607,Amelia Garcia,SBS,Female,4.15
G-52,Team 6,3800,Layla Wong,EEE,Female,3.9
G-52,Team 6,3083,Lakshmi Iyer,CoB (NBS),Female,4.2
G-52,Team 6,1461,Jin Jian Lim,CoE,Male,4.15
G-52,Team 6,2381,Dylan Scott,CCEB,Male,4.0
G-52,Team 6,4560,Jasmine Wang,MSE,Female,4.12
G-52,Team 7,5072,Nina Li,MAE,Female,3.91
G-52,Team 7,5431,Han Song Lim,CCEB,Male,4.2
G-52,Team 7,3490,Aaliyah Tan,EEE,Female,4.1
G-52,Team 7,4832,Yuri Cruz,MSE,Male,4.0
G-52,Team 7,2248,Kairo Wu,CoE,Male,4.15
G-52,Team 8,4252,Arjun Choudhury,SBS,Male,3.95
G-52,Team 8,1049,Hannah Reed,NIE,Female,4.19
G-52,Team 8,1779,Misha Binti Noor,SoH,Female,4.05
G-52,Team 8,3144,Zhi Yi Ng,CoE,Male,4.15
G-52,Team 8,2649,Qingxian,EEE,Male,4.0
G-52,Team 9,3075,Samantha Brown,CCEB,Female,4.0
G-52,Team 9,4518,Chau Tran,CoB (NBS),Male,4.19
G-52,Team 9,2200,Bethany Zhang,MSE,Female,4.02
G-52,Team 9,4177,Arvind Nair,MAE,Male,4.17
G-52,Team 9,1003,Fang Yu,SoH,Female,4.01
G-52,Team 10,5423,Yasmin Khan,MAE,Female,4.02
G-52,Team 10,848,Ruocong,CoB (NBS),Female,4.05
G-52,Team 10,2133,Leela Menon,SSS,Female,4.03
G-52,Team 10,4562,Xiaoyu Zhang,CoB (NBS),Female,4.03
G-53,Team 1,2500,Zhen Zhou,NIE,Male,3.8
G-53,Team 1,1570,Lola Martinez,SSS,Female,4.22
G-53,Team 1,1984,Eli Morales,CCEB,Male,4.22
G-53,Team 1,5863,Ophelia Harris,EEE,Female,4.06
G-53,Team 1,12,Henry Wood,LKCMedicine,Male,4.09
G-53,Team 2,4959,Jing Xu,EEE,Male,3.89
G-53,Team 2,3030,Liang Gao,CEE,Male,4.22
G-53,Team 2,4405,Gianna Lopez,CCDS,Female,4.12
G-53,Team 2,1731,Iqra Awan,CCEB,Female,4.09
G-53,Team 2,819,Ashton Yang,WKW SCI,Male,4.06
G-53,Team 3,4260,Aihua,CoB (NBS),Female,3.9
G-53,Team 3,971,Jae-Won Oh,CCDS,Male,4.2
G-53,Team 3,1365,Chloe Lin,CCEB,Female,4.14
G-53,Team 3,476,Dylan King,SPMS,Male,4.06
G-53,Team 3,2628,Tanvi Joshi,EEE,Female,4.08
G-53,Team 4,1001,Siena Chang,CoB (NBS),Female,3.91
G-53,Team 4,2026,Hui Xuan,NIE,Female,4.2
G-53,Team 4,2348,Kaden Hernandez,CCDS,Male,4.12
G-53,Team 4,87,Zhang Li,CoE,Male,4.1
G-53,Team 4,730,Sulekha Yadav,MAE,Female,4.06
G-53,Team 5,3200,Emily Mitchell,CoB (NBS),Female,3.92
G-53,Team 5,3754,Tariq Malik,MSE,Male,4.18
G-53,Team 5,3588,Riku Saito,CCDS,Male,4.12
G-53,Team 5,5014,Fina Rahmawati,EEE,Female,4.1
G-53,Team 5,3928,Shahid Hussain,CCEB,Female,4.05
G-53,Team 6,2927,Nash Wong,SoH,Male,3.92
G-53,Team 6,3904,Jessica Wright,CCDS,Female,4.18
G-53,Team 6,741,Maya Perry,MSE,Female,4.14
G-53,Team 6,3183,Vinny Rivera,LKCMedicine,Male,4.04
G-53,Team 6,3652,Hui Xin,SBS,Female,4.1
G-53,Team 7,4924,Nadia Binti Zain,SSS,Female,4.0
G-53,Team 7,5281,Finn Ramirez,CCEB,Male,4.18
G-53,Team 7,4007,Omar Tan,CCDS,Male,4.05
G-53,Team 7,4816,Neha Singh,EEE,Female,4.03
G-53,Team 7,2415,Ayden Clark,CEE,Male,4.15
G-53,Team 8,1103,Grace Walker,MSE,Female,4.02
G-53,Team 8,634,Nathan Ong,CoB (NBS),Male,4.16
G-53,Team 8,5115,Nadia Binti Rahman,CCEB,Female,4.04
G-53,Team 8,5984,Aidan Ong,CCDS,Male,4.03
G-53,Team 8,2669,Rina Lim,EEE,Female,4.15
G-53,Team 9,978,Grayson Lee,EEE,Male,4.02
G-53,Team 9,58,Wira Setiawan,CCDS,Male,4.15
G-53,Team 9,1040,Laxmi Joshi,CoB (NBS),Female,4.02
G-53,Team 9,5541,Naina Rani,CoE,Female,4.02
G-53,Team 9,4325,Samir Patel,ADM,Male,4.15
G-53,Team 10,5955,John Walker,CoB (NBS),Male,4.02
G-53,Team 10,2354,Lijuan,CCDS,Female,4.15
G-53,Team 10,2396,Nisha Binti,ASE,Female,4.02
G-53,Team 10,1420,Yao Chen,CCDS,Female,4.12
G-54,Team 1,4301,Sophie Sanders,SSS,Female,3.87
G-54,Team 1,3739,Nabihah Binti Rahman,SBS,Female,4.73
G-54,Team 1,5547,Jonathan Yang,CCDS,Male,4.03
G-54,Team 1,136,Marcus Turner,SPMS,Male,4.03
G-54,Team 1,5353,Siti Zainab,EEE,Female,3.9
G-54,Team 2,833,Aaliyah Sanders,SSS,Female,3.88
G-54,Team 2,1881,Jing Yu,CoB (NBS),Female,4.27
G-54,Team 2,617,David Brown,EEE,Male,4.2
G-54,Team 2,5667,Sandeep Sharma,SBS,Male,4.11
G-54,Team 2,158,Liam Yang,CCDS,Male,4.12
G-54,Team 3,507,Aoi Sakamoto,CCEB,Female,3.88
G-54,Team 3,5831,Zhen Wei,MSE,Female,4.25
G-54,Team 3,4863,Wyatt Cheung,CCDS,Male,4.22
G-54,Team 3,1997,Bradley Wong,MAE,Male,4.1
G-54,Team 3,4955,Isaiah Moore,WKW SCI,Male,4.14
G-54,Team 4,1220,Piper Reyes,CoE,Female,4.0
G-54,Team 4,4,Zhang Li,SBS,Male,4.25
G-54,Team 4,2676,Hieu Nguyen,EEE,Male,4.1
G-54,Team 4,2740,Talia Lin,CCEB,Female,4.1
G-54,Team 4,2424,Tarun Singh,CCDS,Male,4.14
G-54,Team 5,4335,Aisha Tan,CCDS,Female,4.02
G-54,Team 5,4340,Tina Goh,SSS,Female,4.2
G-54,Team 5,3121,Muhammad Amir,SPMS,Male,4.15
G-54,Team 5,1712,Rohan Joshi,EEE,Male,4.05
G-54,Team 5,4594,Emma Wang,LKCMedicine,Female,4.15
G-54,Team 6,5137,Lena Tan,EEE,Female,4.02
G-54,Team 6,2242,Rina Matsumoto,CoB (NBS),Female,4.2
G-54,Team 6,4922,Jameson Cruz,CCDS,Male,4.1
G-54,Team 6,4584,Yuri Sokolov,WKW SCI,Male,4.17
G-54,Team 6,5430,Sara Lee,CoE,Female,4.11
G-54,Team 7,2308,Kaira Singh,EEE,Female,4.03
G-54,Team 7,5342,Haley Santos,CCEB,Female,4.2
G-54,Team 7,1178,Derek Tan,CCDS,Male,4.09
G-54,Team 7,5473,Brady Yang,SSS,Male,4.19
G-54,Team 7,5109,Maya Wang,SoH,Female,4.06
G-54,Team 8,756,Yasmin Wong,CoB (NBS),Female,4.03
G-54,Team 8,1483,Yasmine Kwan,CoB (NBS),Female,4.19
G-54,Team 8,2621,Malcolm Chen,CCDS,Male,4.18
G-54,Team 8,2528,Aariv Patel,EEE,Male,4.04
G-54,Team 8,388,Charlotte Ortiz,CCEB,Female,4.14
G-54,Team 9,2641,Anya Dela Cruz,SoH,Female,4.04
G-54,Team 9,3604,Rameez Khan,CCDS,Female,4.19
G-54,Team 9,2320,Jordan Washington,CEE,Male,4.19
G-54,Team 9,3871,Kayla Brooks,CoB (NBS),Female,4.04
G-54,Team 10,200,Elya Fitria,CCDS,Female,4.05
G-54,Team 10,3140,Akiko Yamashita,CCDS,Female,4.17
G-54,Team 10,4674,Pratiwi Sari,EEE,Female,4.15
G-54,Team 10,1079,Miranda Wang,ADM,Female,4.15
G-55,Team 1,4164,Anjali Mehta,EEE,Female,3.85
G-55,Team 1,405,Tobias Wu,SoH,Male,4.25
G-55,Team 1,5314,Dmitry Alekseev,CCDS,Male,4.18
G-55,Team 1,4852,Tessa Bennett,CoB (NBS),Female,4.1
G-55,Team 1,5941,Ashok Pillai,ASE,Male,4.09
G-55,Team 2,1571,Isabella Rossellini,CoB (NBS),Female,3.88
G-55,Team 2,3764,Hafizah Binti Rahman,CCEB,Female,4.25
G-55,Team 2,3102,Faris Aji,MSE,Male,4.15
G-55,Team 2,2175,Deepak Kumar,EEE,Male,4.09
G-55,Team 2,3955,Thomas Wu,CCDS,Male,4.09
G-55,Team 3,4965,Ella Robinson,SPMS,Female,3.9
G-55,Team 3,5303,Ray Tan,SBS,Male,4.21
G-55,Team 3,3814,Ly Nguyen,CCEB,Female,4.17
G-55,Team 3,1636,Saad Khatri,EEE,Male,4.09
G-55,Team 3,5660,Connor Murphy,SoH,Male,4.11
G-55,Team 4,2615,Priya Sharma,EEE,Female,3.95
G-55,Team 4,5463,Serena Chen,CoE,Female,4.2
G-55,Team 4,1281,Gavin Kim,WKW SCI,Male,4.14
G-55,Team 4,1370,Dylan Ong,SBS,Male,4.11
G-55,Team 4,694,Clara Wu,CoB (NBS),Female,4.08
G-55,Team 5,3759,Irfan Bin Mohd,MAE,Male,4.0
G-55,Team 5,364,Nadia Rehman,SoH,Female,4.2
G-55,Team 5,4362,Axel Liu,CoE,Male,4.08
G-55,Team 5,3488,Nguyen Thanh Tam,EEE,Female,4.09
G-55,Team 5,2837,Xavier Salazar,CCDS,Male,4.12
G-55,Team 6,3723,Maya Chang,MAE,Female,4.0
G-55,Team 6,4002,Kye Wu,EEE,Male,4.2
G-55,Team 6,712,Autumn Powell,SSS,Female,4.05
G-55,Team 6,3832,Lucas Cox,SPMS,Male,4.15
G-55,Team 6,2699,Brenda Li,LKCMedicine,Female,4.05
G-55,Team 7,3328,Nadia Binti Noor,SBS,Female,4.0
G-55,Team 7,1546,Kieran Villanueva,EEE,Male,4.2
G-55,Team 7,3234,Dylan Anderson,SSS,Male,4.05
